seq_no,piece,PC,resolveDir
706819,0,4201640,0
707014,0,4204192,1
706764,0,4204116,0
706768,0,4204132,0
706995,0,4204092,0
707018,0,4204220,0
706804,0,4199656,0
707059,0,4201652,0
706404,0,4496796,1
706799,0,4199640,0
706991,0,4203732,1
706840,0,4496712,0
707117,0,4496584,0
706824,0,4201660,1
706815,0,4199696,1
707120,0,4496596,0
707192,0,4199612,1
707174,0,4199556,0
707244,0,4204140,1
707203,0,4203664,0
707251,0,4204192,1
706640,0,4496796,1
707056,0,4201640,0
707255,0,4204220,0
707001,0,4204116,0
707005,0,4204132,0
707232,0,4204092,0
707296,0,4201652,0
707041,0,4199656,0
707228,0,4203732,1
707036,0,4199640,0
707077,0,4496712,0
707352,0,4496584,0
707061,0,4201660,1
707052,0,4199696,1
707355,0,4496596,0
707427,0,4199612,1
707409,0,4199556,0
707479,0,4204140,1
707438,0,4203664,0
707293,0,4201640,0
707486,0,4204192,1
707238,0,4204116,0
707242,0,4204132,0
707467,0,4204092,0
707490,0,4204220,0
707278,0,4199656,0
707531,0,4201652,0
706877,0,4496796,1
707273,0,4199640,0
707463,0,4203732,1
707314,0,4496712,0
707587,0,4496584,0
707298,0,4201660,1
707289,0,4199696,1
707590,0,4496596,0
707662,0,4199612,1
707644,0,4199556,0
707714,0,4204140,1
707673,0,4203664,0
707528,0,4201640,0
707721,0,4204192,1
707473,0,4204116,0
707477,0,4204132,0
707702,0,4204092,0
707725,0,4204220,0
707513,0,4199656,0
707766,0,4201652,0
707508,0,4199640,0
707698,0,4203732,1
707114,0,4496796,1
707549,0,4496712,0
707822,0,4496584,0
707533,0,4201660,1
707524,0,4199696,1
707825,0,4496596,0
707897,0,4199612,1
707879,0,4199556,0
707949,0,4204140,1
707908,0,4203664,0
707763,0,4201640,0
707956,0,4204192,1
707708,0,4204116,0
707712,0,4204132,0
707937,0,4204092,0
707960,0,4204220,0
707748,0,4199656,0
708001,0,4201652,0
707349,0,4496796,1
707743,0,4199640,0
707933,0,4203732,1
707784,0,4496712,0
708057,0,4496584,0
707768,0,4201660,1
707759,0,4199696,1
708060,0,4496596,0
708132,0,4199612,1
708114,0,4199556,0
708184,0,4204140,1
708143,0,4203664,0
707998,0,4201640,0
708191,0,4204192,1
707943,0,4204116,0
707947,0,4204132,0
708172,0,4204092,0
708195,0,4204220,0
707983,0,4199656,0
708236,0,4201652,0
707584,0,4496796,1
707978,0,4199640,0
708168,0,4203732,1
708019,0,4496712,0
708294,0,4496584,0
708003,0,4201660,1
707994,0,4199696,1
708297,0,4496596,0
708369,0,4199612,1
708351,0,4199556,0
708421,0,4204140,1
708380,0,4203664,0
708233,0,4201640,0
708428,0,4204192,1
708178,0,4204116,0
708182,0,4204132,0
708409,0,4204092,0
708432,0,4204220,0
708218,0,4199656,0
708473,0,4201652,0
707819,0,4496796,1
708213,0,4199640,0
708405,0,4203732,1
708254,0,4496712,0
708531,0,4496584,0
708238,0,4201660,1
708229,0,4199696,1
708534,0,4496596,1
708470,0,4201640,0
708415,0,4204116,0
708419,0,4204132,0
708455,0,4199656,0
708054,0,4496796,1
708450,0,4199640,0
708537,0,4496584,1
708491,0,4496712,0
708475,0,4201660,1
708466,0,4199696,1
708541,0,4496908,1
708544,0,4496536,0
708565,0,4496584,0
708291,0,4496796,1
708562,0,4496596,1
708568,0,4496596,0
708640,0,4199612,1
708622,0,4199556,0
708692,0,4204140,1
708651,0,4203664,0
708699,0,4204192,1
708703,0,4204220,0
708676,0,4203732,1
708800,0,4496584,0
708528,0,4496796,1
708680,0,4204092,0
708803,0,4496596,0
708744,0,4201652,0
708875,0,4199612,1
708857,0,4199556,0
708915,0,4204092,0
708927,0,4204140,1
708886,0,4203664,0
708934,0,4204192,1
708938,0,4204220,0
708979,0,4201652,0
708911,0,4203732,1
709035,0,4496584,0
708741,0,4201640,0
709038,0,4496596,0
708686,0,4204116,0
708690,0,4204132,0
708726,0,4199656,0
708721,0,4199640,0
709110,0,4199612,1
708762,0,4496712,0
708746,0,4201660,1
709092,0,4199556,0
709121,0,4203664,0
708737,0,4199696,1
708976,0,4201640,0
709162,0,4204140,1
708921,0,4204116,0
708925,0,4204132,0
709150,0,4204092,0
709169,0,4204192,1
708961,0,4199656,0
709173,0,4204220,0
708956,0,4199640,0
708997,0,4496712,0
709146,0,4203732,1
709214,0,4201652,0
709270,0,4496584,0
708981,0,4201660,1
708972,0,4199696,1
709273,0,4496596,0
709345,0,4199612,1
709327,0,4199556,0
709397,0,4204140,1
709356,0,4203664,0
709211,0,4201640,0
709404,0,4204192,1
709156,0,4204116,0
709160,0,4204132,0
709385,0,4204092,0
709408,0,4204220,0
709196,0,4199656,0
709449,0,4201652,0
709191,0,4199640,0
709381,0,4203732,1
709232,0,4496712,0
709505,0,4496584,0
709216,0,4201660,1
709207,0,4199696,1
709508,0,4496596,0
708797,0,4496796,1
709580,0,4199612,1
709562,0,4199556,0
709632,0,4204140,1
709591,0,4203664,0
709446,0,4201640,0
709639,0,4204192,1
709391,0,4204116,0
709395,0,4204132,0
709620,0,4204092,0
709643,0,4204220,0
709431,0,4199656,0
709684,0,4201652,0
709032,0,4496796,1
709426,0,4199640,0
709616,0,4203732,1
709467,0,4496712,0
709740,0,4496584,0
709451,0,4201660,1
709442,0,4199696,1
709743,0,4496596,0
709815,0,4199612,1
709797,0,4199556,0
709867,0,4204140,1
709826,0,4203664,0
709681,0,4201640,0
709874,0,4204192,1
709626,0,4204116,0
709630,0,4204132,0
709855,0,4204092,0
709878,0,4204220,0
709666,0,4199656,0
709919,0,4201652,0
709267,0,4496796,1
709661,0,4199640,0
709851,0,4203732,1
709702,0,4496712,0
709977,0,4496584,0
709686,0,4201660,1
709677,0,4199696,1
709980,0,4496596,0
710052,0,4199612,1
710034,0,4199556,0
710104,0,4204140,1
710063,0,4203664,0
709916,0,4201640,0
710111,0,4204192,1
709861,0,4204116,0
709865,0,4204132,0
710092,0,4204092,0
710115,0,4204220,0
709901,0,4199656,0
710156,0,4201652,0
709502,0,4496796,1
709896,0,4199640,0
710088,0,4203732,1
709937,0,4496712,0
710211,0,4496584,0
709921,0,4201660,1
709912,0,4199696,1
710214,0,4496596,0
710286,0,4199612,1
710268,0,4199556,0
710338,0,4204140,1
710297,0,4203664,0
710153,0,4201640,0
710345,0,4204192,1
710098,0,4204116,0
710102,0,4204132,0
710349,0,4204220,0
710326,0,4204092,0
710138,0,4199656,0
710390,0,4201652,0
709737,0,4496796,1
710133,0,4199640,0
710322,0,4203732,1
710174,0,4496712,0
710445,0,4496584,0
710158,0,4201660,1
710149,0,4199696,1
710448,0,4496596,0
710519,0,4199612,1
710501,0,4199556,0
710571,0,4204140,1
710530,0,4203664,0
710387,0,4201640,0
710578,0,4204192,1
710332,0,4204116,0
710336,0,4204132,0
710559,0,4204092,0
710582,0,4204220,0
710372,0,4199656,0
710623,0,4201652,0
709974,0,4496796,1
710367,0,4199640,0
710555,0,4203732,1
710408,0,4496712,0
710681,0,4496584,0
710392,0,4201660,1
710383,0,4199696,1
710684,0,4496596,0
710756,0,4199612,1
710620,0,4201640,0
710565,0,4204116,0
710569,0,4204132,0
710738,0,4199556,0
710808,0,4204140,1
710767,0,4203664,0
710605,0,4199656,0
710815,0,4204192,1
710600,0,4199640,0
710796,0,4204092,0
710819,0,4204220,0
710641,0,4496712,0
710860,0,4201652,0
710208,0,4496796,1
710625,0,4201660,1
710792,0,4203732,1
710616,0,4199696,1
710918,0,4496584,0
710921,0,4496596,0
710993,0,4199612,1
710975,0,4199556,0
711045,0,4204140,1
711004,0,4203664,0
710857,0,4201640,0
711052,0,4204192,1
710802,0,4204116,0
710806,0,4204132,0
711033,0,4204092,0
711056,0,4204220,0
710842,0,4199656,0
711097,0,4201652,0
710442,0,4496796,1
710837,0,4199640,0
711029,0,4203732,1
710878,0,4496712,0
711155,0,4496584,0
710862,0,4201660,1
710853,0,4199696,1
711158,0,4496596,0
711230,0,4199612,1
711212,0,4199556,0
711282,0,4204140,1
711241,0,4203664,0
711289,0,4204192,1
710678,0,4496796,1
711094,0,4201640,0
711293,0,4204220,0
711039,0,4204116,0
711043,0,4204132,0
711270,0,4204092,0
711334,0,4201652,0
711079,0,4199656,0
711266,0,4203732,1
711074,0,4199640,0
711115,0,4496712,0
711392,0,4496584,0
711099,0,4201660,1
711090,0,4199696,1
711395,0,4496596,0
711467,0,4199612,1
711449,0,4199556,0
711519,0,4204140,1
711478,0,4203664,0
711331,0,4201640,0
711526,0,4204192,1
711276,0,4204116,0
711280,0,4204132,0
711507,0,4204092,0
711530,0,4204220,0
711316,0,4199656,0
711571,0,4201652,0
710915,0,4496796,1
711311,0,4199640,0
711503,0,4203732,1
711352,0,4496712,0
711629,0,4496584,0
711336,0,4201660,1
711327,0,4199696,1
711632,0,4496596,0
711704,0,4199612,1
711686,0,4199556,0
711756,0,4204140,1
711715,0,4203664,0
711568,0,4201640,0
711763,0,4204192,1
711513,0,4204116,0
711517,0,4204132,0
711767,0,4204220,0
711744,0,4204092,0
711553,0,4199656,0
711808,0,4201652,0
711548,0,4199640,0
711740,0,4203732,1
711152,0,4496796,1
711589,0,4496712,0
711864,0,4496584,0
711573,0,4201660,1
711564,0,4199696,1
711867,0,4496596,0
711939,0,4199612,1
711921,0,4199556,0
711991,0,4204140,1
711950,0,4203664,0
711805,0,4201640,0
711998,0,4204192,1
711750,0,4204116,0
711754,0,4204132,0
712002,0,4204220,0
711979,0,4204092,0
711790,0,4199656,0
712043,0,4201652,0
711389,0,4496796,1
711785,0,4199640,0
711975,0,4203732,1
711826,0,4496712,0
712099,0,4496584,0
711810,0,4201660,1
711801,0,4199696,1
712102,0,4496596,0
712174,0,4199612,1
712156,0,4199556,0
712226,0,4204140,1
712185,0,4203664,0
712040,0,4201640,0
712233,0,4204192,1
711985,0,4204116,0
711989,0,4204132,0
712214,0,4204092,0
712237,0,4204220,0
712025,0,4199656,0
712278,0,4201652,0
711626,0,4496796,1
712020,0,4199640,0
712210,0,4203732,1
712061,0,4496712,0
712336,0,4496584,0
712045,0,4201660,1
712036,0,4199696,1
712339,0,4496596,0
712411,0,4199612,1
712393,0,4199556,0
712463,0,4204140,1
712422,0,4203664,0
712275,0,4201640,0
712470,0,4204192,1
712220,0,4204116,0
712224,0,4204132,0
712451,0,4204092,0
712474,0,4204220,0
712260,0,4199656,0
712515,0,4201652,0
711861,0,4496796,1
712255,0,4199640,0
712447,0,4203732,1
712296,0,4496712,0
712573,0,4496584,0
712280,0,4201660,1
712271,0,4199696,1
712576,0,4496596,1
712512,0,4201640,0
712457,0,4204116,0
712461,0,4204132,0
712497,0,4199656,0
712096,0,4496796,1
712492,0,4199640,0
712579,0,4496584,1
712533,0,4496712,0
712517,0,4201660,1
712583,0,4496908,1
712508,0,4199696,1
712586,0,4496536,0
712607,0,4496584,0
712604,0,4496596,1
712610,0,4496596,0
712682,0,4199612,1
712664,0,4199556,0
712734,0,4204140,1
712693,0,4203664,0
712741,0,4204192,1
712745,0,4204220,0
712333,0,4496796,1
712718,0,4203732,1
712842,0,4496584,0
712722,0,4204092,0
712845,0,4496596,0
712786,0,4201652,0
712917,0,4199612,1
712899,0,4199556,0
712957,0,4204092,0
712969,0,4204140,1
712928,0,4203664,0
712976,0,4204192,1
712570,0,4496796,1
712980,0,4204220,0
713021,0,4201652,0
712953,0,4203732,1
713077,0,4496584,0
712783,0,4201640,0
713080,0,4496596,0
712728,0,4204116,0
712732,0,4204132,0
712768,0,4199656,0
712763,0,4199640,0
713152,0,4199612,1
712804,0,4496712,0
712788,0,4201660,1
713134,0,4199556,0
713163,0,4203664,0
712779,0,4199696,1
713018,0,4201640,0
713204,0,4204140,1
712963,0,4204116,0
712967,0,4204132,0
713192,0,4204092,0
713211,0,4204192,1
713003,0,4199656,0
713215,0,4204220,0
712998,0,4199640,0
713039,0,4496712,0
713188,0,4203732,1
713256,0,4201652,0
713312,0,4496584,0
713023,0,4201660,1
713014,0,4199696,1
713315,0,4496596,0
713387,0,4199612,1
713369,0,4199556,0
713439,0,4204140,1
713398,0,4203664,0
713253,0,4201640,0
713446,0,4204192,1
713198,0,4204116,0
713202,0,4204132,0
713427,0,4204092,0
713450,0,4204220,0
713238,0,4199656,0
713491,0,4201652,0
713233,0,4199640,0
713423,0,4203732,1
713274,0,4496712,0
713547,0,4496584,0
713258,0,4201660,1
713249,0,4199696,1
713550,0,4496596,0
712839,0,4496796,1
713622,0,4199612,1
713604,0,4199556,0
713674,0,4204140,1
713633,0,4203664,0
713488,0,4201640,0
713681,0,4204192,1
713433,0,4204116,0
713437,0,4204132,0
713662,0,4204092,0
713685,0,4204220,0
713473,0,4199656,0
713726,0,4201652,0
713074,0,4496796,1
713468,0,4199640,0
713658,0,4203732,1
713509,0,4496712,0
713782,0,4496584,0
713493,0,4201660,1
713484,0,4199696,1
713785,0,4496596,0
713857,0,4199612,1
713839,0,4199556,0
713909,0,4204140,1
713868,0,4203664,0
713723,0,4201640,0
713916,0,4204192,1
713668,0,4204116,0
713672,0,4204132,0
713897,0,4204092,0
713920,0,4204220,0
713708,0,4199656,0
713961,0,4201652,0
713309,0,4496796,1
713703,0,4199640,0
713893,0,4203732,1
713744,0,4496712,0
714017,0,4496584,0
713728,0,4201660,1
713719,0,4199696,1
714020,0,4496596,0
714092,0,4199612,1
714074,0,4199556,0
714144,0,4204140,1
714103,0,4203664,0
713958,0,4201640,0
714151,0,4204192,1
713903,0,4204116,0
713907,0,4204132,0
714132,0,4204092,0
714155,0,4204220,0
713943,0,4199656,0
714196,0,4201652,0
713544,0,4496796,1
713938,0,4199640,0
714128,0,4203732,1
713979,0,4496712,0
714254,0,4496584,0
713963,0,4201660,1
713954,0,4199696,1
714257,0,4496596,0
714329,0,4199612,1
714311,0,4199556,0
714381,0,4204140,1
714340,0,4203664,0
714193,0,4201640,0
714388,0,4204192,1
714138,0,4204116,0
714142,0,4204132,0
714369,0,4204092,0
714392,0,4204220,0
714178,0,4199656,0
714433,0,4201652,0
713779,0,4496796,1
714173,0,4199640,0
714365,0,4203732,1
714214,0,4496712,0
714198,0,4201660,1
714189,0,4199696,1
714430,0,4201640,0
714375,0,4204116,0
714379,0,4204132,0
714415,0,4199656,0
714014,0,4496796,1
714410,0,4199640,0
714451,0,4496712,0
714435,0,4201660,1
714426,0,4199696,1
714251,0,4496796,1
714485,0,4496796,0
714515,0,4496884,1
714518,0,4496596,0
714589,0,4199612,1
714571,0,4199556,0
714641,0,4204140,1
714600,0,4203664,0
714629,0,4204092,0
714648,0,4204192,1
714652,0,4204220,0
714693,0,4201652,0
714625,0,4203732,1
714775,0,4496884,1
714778,0,4496596,0
714850,0,4199612,1
714832,0,4199556,0
714902,0,4204140,1
714861,0,4203664,0
714690,0,4201640,0
714890,0,4204092,0
714909,0,4204192,1
714635,0,4204116,0
714639,0,4204132,0
714913,0,4204220,0
714675,0,4199656,0
714954,0,4201652,0
714670,0,4199640,0
714886,0,4203732,1
714711,0,4496712,0
715036,0,4496884,1
714695,0,4201660,1
714686,0,4199696,1
715039,0,4496596,0
715111,0,4199612,1
715093,0,4199556,0
715163,0,4204140,1
715122,0,4203664,0
715151,0,4204092,0
715170,0,4204192,1
715174,0,4204220,0
715215,0,4201652,0
715147,0,4203732,1
714745,0,4496796,0
714951,0,4201640,0
714896,0,4204116,0
714900,0,4204132,0
714936,0,4199656,0
714931,0,4199640,0
714972,0,4496712,0
714956,0,4201660,1
714947,0,4199696,1
715006,0,4496796,0
715212,0,4201640,0
715157,0,4204116,0
715161,0,4204132,0
715197,0,4199656,0
715192,0,4199640,0
715233,0,4496712,0
715217,0,4201660,1
715208,0,4199696,1
715270,0,4496796,1
715273,0,4496584,0
715276,0,4496596,0
715348,0,4199612,1
715330,0,4199556,0
715400,0,4204140,1
715359,0,4203664,0
715407,0,4204192,1
715388,0,4204092,0
715411,0,4204220,0
715452,0,4201652,0
715384,0,4203732,1
715510,0,4496584,0
715513,0,4496596,0
715585,0,4199612,1
715449,0,4201640,0
715567,0,4199556,0
715637,0,4204140,1
715394,0,4204116,0
715398,0,4204132,0
715596,0,4203664,0
715644,0,4204192,1
715434,0,4199656,0
715625,0,4204092,0
715429,0,4199640,0
715648,0,4204220,0
715470,0,4496712,0
715689,0,4201652,0
715621,0,4203732,1
715454,0,4201660,1
715747,0,4496584,0
715445,0,4199696,1
715750,0,4496596,0
715822,0,4199612,1
715804,0,4199556,0
715874,0,4204140,1
715833,0,4203664,0
715686,0,4201640,0
715881,0,4204192,1
715631,0,4204116,0
715635,0,4204132,0
715862,0,4204092,0
715885,0,4204220,0
715671,0,4199656,0
715926,0,4201652,0
715666,0,4199640,0
715858,0,4203732,1
715707,0,4496712,0
715984,0,4496584,0
715691,0,4201660,1
715682,0,4199696,1
715987,0,4496596,0
716059,0,4199612,1
716041,0,4199556,0
716111,0,4204140,1
716070,0,4203664,0
716118,0,4204192,1
715923,0,4201640,0
716122,0,4204220,0
715507,0,4496796,1
715868,0,4204116,0
715872,0,4204132,0
716099,0,4204092,0
716163,0,4201652,0
715908,0,4199656,0
716095,0,4203732,1
715903,0,4199640,0
715944,0,4496712,0
716221,0,4496584,0
715928,0,4201660,1
715919,0,4199696,1
716224,0,4496596,0
716296,0,4199612,1
716278,0,4199556,0
716348,0,4204140,1
716307,0,4203664,0
716160,0,4201640,0
716355,0,4204192,1
716105,0,4204116,0
716109,0,4204132,0
716336,0,4204092,0
716359,0,4204220,0
716145,0,4199656,0
716400,0,4201652,0
715744,0,4496796,1
716140,0,4199640,0
716332,0,4203732,1
716181,0,4496712,0
716458,0,4496584,0
716165,0,4201660,1
716156,0,4199696,1
716461,0,4496596,0
716533,0,4199612,1
716515,0,4199556,0
716585,0,4204140,1
716544,0,4203664,0
716397,0,4201640,0
716592,0,4204192,1
716342,0,4204116,0
716346,0,4204132,0
716596,0,4204220,0
716573,0,4204092,0
716382,0,4199656,0
716637,0,4201652,0
716377,0,4199640,0
716569,0,4203732,1
715981,0,4496796,1
716418,0,4496712,0
716695,0,4496584,0
716402,0,4201660,1
716393,0,4199696,1
716698,0,4496596,1
716634,0,4201640,0
716579,0,4204116,0
716583,0,4204132,0
716619,0,4199656,0
716218,0,4496796,1
716614,0,4199640,0
716701,0,4496584,1
716655,0,4496712,0
716639,0,4201660,1
716705,0,4496908,1
716630,0,4199696,1
716708,0,4496536,0
716725,0,4496596,0
716455,0,4496796,1
716797,0,4199612,1
716779,0,4199556,0
716849,0,4204140,1
716808,0,4203664,0
716837,0,4204092,0
716856,0,4204192,1
716860,0,4204220,0
716692,0,4496796,1
716901,0,4201652,0
716833,0,4203732,1
716957,0,4496584,0
716960,0,4496596,0
717032,0,4199612,1
716898,0,4201640,0
717014,0,4199556,0
717084,0,4204140,1
716843,0,4204116,0
716847,0,4204132,0
717043,0,4203664,0
717091,0,4204192,1
716883,0,4199656,0
717072,0,4204092,0
716878,0,4199640,0
717095,0,4204220,0
716919,0,4496712,0
717136,0,4201652,0
717068,0,4203732,1
716903,0,4201660,1
717192,0,4496584,0
716894,0,4199696,1
717195,0,4496596,0
717267,0,4199612,1
717249,0,4199556,0
717319,0,4204140,1
717278,0,4203664,0
717133,0,4201640,0
717326,0,4204192,1
717078,0,4204116,0
717082,0,4204132,0
717307,0,4204092,0
717330,0,4204220,0
717118,0,4199656,0
717371,0,4201652,0
717113,0,4199640,0
717303,0,4203732,1
717154,0,4496712,0
717427,0,4496584,0
717138,0,4201660,1
717129,0,4199696,1
717430,0,4496596,0
717502,0,4199612,1
717484,0,4199556,0
717554,0,4204140,1
717513,0,4203664,0
717368,0,4201640,0
717561,0,4204192,1
717313,0,4204116,0
717317,0,4204132,0
717542,0,4204092,0
717565,0,4204220,0
716954,0,4496796,1
717353,0,4199656,0
717606,0,4201652,0
717348,0,4199640,0
717538,0,4203732,1
717389,0,4496712,0
717662,0,4496584,0
717373,0,4201660,1
717364,0,4199696,1
717665,0,4496596,0
717737,0,4199612,1
717719,0,4199556,0
717789,0,4204140,1
717748,0,4203664,0
717603,0,4201640,0
717796,0,4204192,1
717548,0,4204116,0
717552,0,4204132,0
717777,0,4204092,0
717800,0,4204220,0
717588,0,4199656,0
717841,0,4201652,0
717189,0,4496796,1
717583,0,4199640,0
717773,0,4203732,1
717624,0,4496712,0
717897,0,4496584,0
717608,0,4201660,1
717599,0,4199696,1
717900,0,4496596,0
717972,0,4199612,1
717954,0,4199556,0
718024,0,4204140,1
717983,0,4203664,0
717838,0,4201640,0
718031,0,4204192,1
717783,0,4204116,0
717787,0,4204132,0
718012,0,4204092,0
718035,0,4204220,0
717823,0,4199656,0
718076,0,4201652,0
717424,0,4496796,1
717818,0,4199640,0
718008,0,4203732,1
717859,0,4496712,0
718132,0,4496584,0
717843,0,4201660,1
717834,0,4199696,1
718135,0,4496596,0
718207,0,4199612,1
718189,0,4199556,0
718259,0,4204140,1
718218,0,4203664,0
718073,0,4201640,0
718266,0,4204192,1
718018,0,4204116,0
718022,0,4204132,0
718247,0,4204092,0
718270,0,4204220,0
718058,0,4199656,0
718311,0,4201652,0
717659,0,4496796,1
718053,0,4199640,0
718243,0,4203732,1
718094,0,4496712,0
718367,0,4496584,0
718078,0,4201660,1
718069,0,4199696,1
718370,0,4496596,0
718442,0,4199612,1
718424,0,4199556,0
718494,0,4204140,1
718453,0,4203664,0
718308,0,4201640,0
718501,0,4204192,1
718253,0,4204116,0
718257,0,4204132,0
718482,0,4204092,0
718505,0,4204220,0
718293,0,4199656,0
718546,0,4201652,0
717894,0,4496796,1
718288,0,4199640,0
718478,0,4203732,1
718329,0,4496712,0
718604,0,4496584,0
718313,0,4201660,1
718304,0,4199696,1
718607,0,4496596,0
718679,0,4199612,1
718661,0,4199556,0
718731,0,4204140,1
718690,0,4203664,0
718543,0,4201640,0
718738,0,4204192,1
718488,0,4204116,0
718492,0,4204132,0
718719,0,4204092,0
718742,0,4204220,0
718528,0,4199656,0
718783,0,4201652,0
718129,0,4496796,1
718523,0,4199640,0
718715,0,4203732,1
718564,0,4496712,0
718841,0,4496584,0
718548,0,4201660,1
718539,0,4199696,1
718844,0,4496596,0
718915,0,4199612,1
718897,0,4199556,0
718967,0,4204140,1
718926,0,4203664,0
718780,0,4201640,0
718974,0,4204192,1
718725,0,4204116,0
718729,0,4204132,0
718978,0,4204220,0
718955,0,4204092,0
718765,0,4199656,0
719019,0,4201652,0
718364,0,4496796,1
718760,0,4199640,0
718951,0,4203732,1
718801,0,4496712,0
718785,0,4201660,1
718776,0,4199696,1
719016,0,4201640,0
718961,0,4204116,0
718965,0,4204132,0
719001,0,4199656,0
718996,0,4199640,0
719037,0,4496712,0
718601,0,4496796,1
719021,0,4201660,1
719012,0,4199696,1
718838,0,4496796,1
719071,0,4496796,0
719101,0,4496884,1
719104,0,4496596,0
719176,0,4199612,1
719158,0,4199556,0
719228,0,4204140,1
719187,0,4203664,0
719216,0,4204092,0
719235,0,4204192,1
719239,0,4204220,0
719280,0,4201652,0
719212,0,4203732,1
719362,0,4496884,1
719365,0,4496596,0
719437,0,4199612,1
719419,0,4199556,0
719489,0,4204140,1
719448,0,4203664,0
719477,0,4204092,0
719496,0,4204192,1
719500,0,4204220,0
719277,0,4201640,0
719541,0,4201652,0
719222,0,4204116,0
719226,0,4204132,0
719473,0,4203732,1
719623,0,4496884,1
719262,0,4199656,0
719257,0,4199640,0
719298,0,4496712,0
719626,0,4496596,0
719282,0,4201660,1
719273,0,4199696,1
719698,0,4199612,1
719680,0,4199556,0
719709,0,4203664,0
719750,0,4204140,1
719738,0,4204092,0
719757,0,4204192,1
719761,0,4204220,0
719802,0,4201652,0
719734,0,4203732,1
719332,0,4496796,0
719538,0,4201640,0
719483,0,4204116,0
719487,0,4204132,0
719523,0,4199656,0
719518,0,4199640,0
719559,0,4496712,0
719543,0,4201660,1
719534,0,4199696,1
719593,0,4496796,0
719799,0,4201640,0
719744,0,4204116,0
719748,0,4204132,0
719784,0,4199656,0
719779,0,4199640,0
719820,0,4496712,0
